block_id,MSE,max_error
2025,0.000203586,0.114136
2026,0.000199929,0.113098
2027,0.000217128,0.117859
2028,0.000210825,0.11615
2029,0.000198389,0.112671
2030,0.000201186,0.113464
2031,0.000222091,0.119202
2032,0.000219801,0.118591
2033,0.000208846,0.115601
2034,0.000238743,0.123596
2035,0.000250452,0.126587
2036,0.000259233,0.128784
2037,0.000251419,0.126831
2038,0.000147409,0.0971069
2039,0.000175877,0.106079
2040,0.000132817,0.0921631
2041,0.000140059,0.0946655
2042,0.000147786,0.097229
2043,0.000141541,0.0951538
2044,9.56858e-05,0.078186
2045,9.47603e-05,0.0778198
2046,8.94038e-05,0.0756226
2047,4.57365e-05,0.0540466
2048,0.000174528,0.105591
2049,0.000246526,0.125488
2050,0.000275846,0.132812
2051,0.000379451,0.155762
2052,0.000400442,0.160034
2053,0.000289738,0.136108
2054,0.000168571,0.103821
2055,0.000186469,0.109192
2056,9.65104e-05,0.0784302
2057,0.000154408,0.0993042
2058,0.000233114,0.12207
2059,0.000237598,0.12323
2060,0.000182154,0.107849
2061,0.000112477,0.0847778
2062,0.000210257,0.115967
2063,0.000282546,0.134399
2064,0.000242132,0.124451
2065,0.000238755,0.123596
2066,0.000223627,0.119568
2067,0.000227603,0.120667
2068,0.000284821,0.134888
2069,0.00036825,0.153442
2070,0.000466995,0.172852
2071,0.000471017,0.173584
2072,0.000381253,0.156006
2073,0.000437114,0.167236
2074,0.000195882,0.111755
2075,8.50995e-05,0.0737305
2076,0.000117629,0.0866699
2077,9.41517e-05,0.0775757
2078,8.77079e-05,0.074707
2079,6.30081e-05,0.0634155
2080,7.48414e-05,0.0691528
2081,0.000105834,0.0822144
2082,9.80598e-05,0.0791626
2083,0.000160964,0.10144
2084,0.000228095,0.120789
2085,0.000228048,0.120789
2086,0.000268229,0.130981
2087,0.000264764,0.130127
2088,0.000278709,0.133545
2089,0.000282286,0.134399
2090,0.000251885,0.126953
2091,0.00022071,0.118835
2092,0.00023637,0.122986
2093,0.000241134,0.124207
2094,0.000233597,0.122253
2095,0.000234065,0.122375
2096,0.000243502,0.124817
2097,0.000203871,0.114197
2098,0.000212063,0.116455
2099,0.000201745,0.113586
2100,0.00021628,0.117615
2101,0.000181133,0.107605
2102,0.000136177,0.0932617
2103,0.000154992,0.0995483
2104,0.000140875,0.0949097
2105,0.000137282,0.093689
2106,0.000137984,0.0939331
2107,0.000145958,0.0966187
2108,0.000152684,0.0988159
2109,0.000138659,0.0941772
2110,0.00013867,0.0941772
2111,0.000110198,0.0838013
2112,0.000139427,0.0944214
2113,0.000121272,0.0880737
2114,0.000169543,0.104126
2115,0.000145677,0.0964966
2116,0.000257855,0.128418
2117,0.000306455,0.140015
2118,0.00033512,0.146362
2119,0.000230304,0.121277
2120,0.000206231,0.114807
2121,7.17648e-05,0.067688
2122,4.87584e-05,0.0557556
2123,0.000149041,0.0975952
2124,0.000198053,0.112488
2125,0.000140089,0.0945435
2126,0.00021191,0.116394
2127,0.000199019,0.112732
2128,0.000205059,0.114441
2129,0.000226728,0.120422
2130,0.000230804,0.121521
2131,0.000184744,0.108704
2132,0.000221723,0.11908
2133,0.000237439,0.12323
2134,0.000257856,0.128418
2135,0.00034043,0.147583
2136,0.000317575,0.142456
2137,0.000461088,0.171631
2138,0.000479172,0.175049
2139,0.000160639,0.101257
2140,9.63778e-05,0.0784302
2141,8.20203e-05,0.0722046
2142,3.58957e-05,0.047821
2143,9.73844e-05,0.0788574
2144,0.000118602,0.086853
2145,9.35297e-05,0.0773315
2146,8.33308e-05,0.072998
2147,0.000143833,0.0958862
2148,0.000211754,0.116272
2149,0.000405915,0.161133
2150,0.00042882,0.165649
2151,0.000296013,0.137573
2152,0.000185217,0.108826
2153,0.000212267,0.116516
2154,0.000250904,0.126709
2155,0.000252911,0.127197
2156,0.0002524,0.127075
2157,0.000285906,0.135254
2158,0.000309114,0.140625
2159,0.000302177,0.139038
2160,0.000289137,0.135986
2161,0.000268165,0.130981
2162,0.000292217,0.136719
2163,0.00028642,0.135376
2164,0.00025585,0.12793
2165,0.000247602,0.125854
2166,0.000249992,0.126465
2167,0.000263241,0.129761
2168,0.000271216,0.131714
2169,0.000192087,0.11084
2170,0.000191857,0.110779
2171,0.000229892,0.121277
2172,0.000238989,0.123657
2173,0.000214473,0.117126
2174,0.000174097,0.10553
2175,0.000153373,0.0990601
2176,0.00011205,0.0846558
2177,9.52655e-05,0.0780029
2178,0.000104797,0.0818481
2179,0.000186017,0.10907
2180,0.000167369,0.103455
2181,0.000238584,0.123474
2182,0.000276479,0.132935
2183,0.000261913,0.129395
2184,0.000296615,0.137695
2185,0.000238237,0.123352
2186,0.000137744,0.0935669
2187,0.000111212,0.0841675
2188,0.000240347,0.123962
2189,0.000183127,0.108215
2190,0.000223303,0.119446
2191,0.000285754,0.135132
2192,0.000322166,0.143555
2193,0.000247634,0.125854
2194,0.000230826,0.121521
2195,0.000187249,0.109436
2196,0.000184373,0.108582
2197,0.000177172,0.106445
2198,0.000196958,0.112244
2199,0.000228297,0.120789
2200,0.000158734,0.100769
2201,0.000154068,0.0992432
2202,0.000161452,0.101624
2203,0.000270625,0.131592
2204,0.000370445,0.153931
2205,0.000192967,0.110657
2206,0.00011933,0.086792
2207,0.000344399,0.148315
2208,0.000285477,0.13501
2209,0.000236279,0.122742
2210,0.000155532,0.0995483
2211,0.000207365,0.115051
2212,0.000316646,0.142334
2213,0.00031286,0.141479
2214,0.000244729,0.125122
2215,0.000172883,0.105164
2216,0.000124756,0.0892944
2217,0.000184932,0.108765
2218,0.000149299,0.0977173
2219,0.00019055,0.110413
2220,0.00024114,0.124207
2221,0.000277209,0.133179
2222,0.000279246,0.133667
2223,0.000242616,0.124573
2224,0.00024316,0.124695
2225,0.000285976,0.135254
2226,0.000261389,0.129272
2227,0.000309668,0.140747
2228,0.00029283,0.136841
2229,0.000247725,0.125854
2230,0.000179999,0.1073
2231,0.00016344,0.102234
2232,0.000173657,0.105408
2233,0.000227555,0.120605
2234,0.000244218,0.124939
2235,0.000160354,0.101257
2236,5.85955e-05,0.0610962
2237,9.62741e-05,0.0784302
2238,0.00016497,0.102722
2239,0.000175677,0.106018
2240,0.000119287,0.0873413
2241,0.000106424,0.0824585
2242,0.000110379,0.0839844
2243,0.000151195,0.0983276
2244,0.000149514,0.0977783
2245,0.000139823,0.0945435
2246,0.000146384,0.0966797
2247,9.44891e-05,0.0776978
2248,0.000146976,0.0969238
2249,0.000168987,0.103943
2250,0.000250807,0.126587
2251,0.000248208,0.125977
2252,0.00024977,0.126343
2253,0.000252746,0.127075
2254,0.000321732,0.143433
2255,0.000427003,0.165283
2256,0.000450118,0.169678
2257,0.000456259,0.170776
2258,0.000459395,0.171387
2259,0.000413106,0.162476
2260,0.000401787,0.160278
2261,0.000466683,0.172729
2262,0.000479286,0.175049
2263,0.000539004,0.185669
2264,0.000549047,0.187378
2265,0.000446971,0.168945
2266,0.000424074,0.164551
2267,0.000406935,0.161255
2268,0.00034357,0.148071
2269,0.000258541,0.128296
2270,0.000232972,0.121826
2271,0.000440319,0.167847
2272,0.000449469,0.169556
2273,0.000376434,0.155151
2274,0.000316377,0.142212
2275,0.000282121,0.134277
2276,0.000273739,0.132324
2277,0.000323222,0.143799
2278,0.000317758,0.142578
2279,0.000234178,0.122375
2280,0.000172253,0.104919
2281,0.000128472,0.0906372
2282,0.000112413,0.0847778
2283,7.3247e-05,0.0684204
2284,7.51459e-05,0.0692749
2285,8.90806e-05,0.0751953
2286,0.000199761,0.112976
2287,0.000239259,0.123718
2288,0.000190252,0.110291
2289,0.000206293,0.114807
2290,0.000101782,0.0805664
2291,0.000118997,0.0870972
2292,0.000224879,0.119812
2293,0.000227858,0.120667
2294,0.000196879,0.112183
2295,0.000132616,0.0921021
2296,0.000141265,0.0950317
2297,0.000153799,0.0991821
2298,0.000245686,0.125366
2299,0.000300076,0.13855
2300,0.000183107,0.108215
2301,0.000127091,0.0901489
2302,0.000136645,0.0934448
2303,0.000177004,0.106384
2304,0.000107347,0.0828247
2305,0.000107561,0.0829468
2306,0.000152399,0.0986938
2307,0.000141928,0.0952759
2308,0.000134793,0.0928345
2309,0.000115319,0.0858765
2310,0.000153067,0.098938
2311,0.000122352,0.0884399
2312,9.15111e-05,0.0764771
2313,0.000100738,0.0802612
2314,0.000112423,0.0847778
2315,9.51202e-05,0.0779419
2316,0.000109286,0.0835571
2317,0.000124245,0.0890503
2318,0.000181555,0.107666
2319,0.000235326,0.12262
2320,0.000240342,0.123962
2321,0.000197352,0.112305
2322,0.000209674,0.115784
2323,0.000243767,0.124878
2324,0.000220918,0.118835
2325,0.000258992,0.128662
2326,0.000293424,0.136963
2327,0.00029234,0.136719
2328,0.000368667,0.153564
2329,0.000396725,0.159302
2330,0.000441572,0.168091
2331,0.000416501,0.163208
2332,0.000416286,0.163208
2333,0.000452495,0.170166
2334,0.000399714,0.159912
2335,0.000410247,0.161987
2336,0.000426392,0.165161
2337,0.000353317,0.150269
2338,0.000362448,0.152222
2339,0.000273542,0.132202
2340,0.000228347,0.120789
2341,0.000208676,0.115417
2342,0.000136195,0.0932007
2343,0.000176918,0.106323
2344,8.35422e-05,0.0730591
2345,7.48568e-05,0.0691528
2346,6.73293e-05,0.0656128
2347,9.35802e-05,0.0773315
2348,0.000191133,0.110535
2349,0.000308726,0.140503
2350,0.000317888,0.142578
2351,0.000325473,0.144287
2352,0.000363939,0.152588
2353,0.000379894,0.155884
2354,0.000283155,0.134521
2355,0.000214917,0.117249
2356,0.00022217,0.119202
2357,0.000195806,0.111816
2358,0.000197919,0.112488
2359,0.000257868,0.128418
2360,0.000222017,0.11908
2361,0.000174519,0.105652
2362,0.000102576,0.0809937
2363,0.000181249,0.107605
2364,0.000267155,0.130737
2365,0.000160905,0.101379
2366,0.000151086,0.0982666
2367,0.000105673,0.0822144
2368,8.43103e-05,0.0734253
2369,8.55758e-05,0.0739746
2370,0.000127445,0.090271
2371,0.000151188,0.0983276
2372,0.000142562,0.095459
2373,0.000122296,0.0884399
2374,0.000146644,0.0968018
2375,0.000143157,0.0956421
2376,0.000100309,0.0800781
2377,0.000126708,0.0900269
2378,0.000101336,0.0805054
2379,0.000105731,0.0822144
2380,9.7979e-05,0.0791626
2381,0.000117358,0.0866089
2382,9.71414e-05,0.0787964
2383,0.000149641,0.0978394
2384,0.000128095,0.0905151
2385,9.74626e-05,0.0789185
2386,0.000118626,0.0870972
2387,0.000121809,0.0882568
2388,0.000110784,0.0841675
2389,0.000116603,0.0863647
2390,0.000147968,0.097229
2391,0.000171392,0.104675
2392,0.000193564,0.111206
2393,0.000165827,0.102966
2394,0.000166877,0.103271
2395,0.000182435,0.10791
2396,0.000249388,0.126221
2397,0.000184175,0.108459
2398,0.000169954,0.104187
2399,0.000206593,0.114868
2400,0.000236734,0.122986
2401,0.000222155,0.11908
2402,0.000231168,0.121521
2403,0.000228823,0.120911
2404,0.000189449,0.110046
2405,0.000148487,0.0974121
2406,0.000238552,0.123474
2407,0.000315077,0.141968
2408,0.000176804,0.106262
2409,0.000151341,0.0983887
2410,0.000150873,0.0982056
2411,0.000115079,0.0857544
2412,0.000117475,0.0866699
2413,0.000127158,0.0901489
2414,0.000207447,0.115173
2415,0.000215124,0.11731
2416,0.000240478,0.123962
2417,0.000228871,0.120911
2418,0.000281622,0.134155
2419,0.0003073,0.140137
2420,0.000196289,0.112
2421,0.000108815,0.083374
2422,0.000110663,0.0840454
2423,0.000242588,0.124451
2424,0.000347213,0.149048
2425,0.000356608,0.151001
2426,0.000304672,0.139404
2427,0.000232867,0.121826
2428,0.000250105,0.126465
2429,0.000281337,0.134155
2430,0.000239213,0.123718
2431,0.000198226,0.11261
2432,9.03233e-05,0.0759888
2433,9.74577e-05,0.0789185
2434,8.92927e-05,0.0755615
2435,8.71217e-05,0.074646
2436,0.000139431,0.0944214
2437,9.0723e-05,0.0761719
2438,0.000116337,0.0862427
2439,9.27863e-05,0.0770264
2440,0.000108968,0.0834351
2441,0.000109518,0.0836792
2442,9.97004e-05,0.079834
2443,9.63599e-05,0.0784912
2444,0.000104773,0.0818481
2445,0.000119698,0.0874634
2446,0.000102562,0.0809937
2447,0.000129156,0.0908813
2448,0.000114336,0.0855103
2449,9.62438e-05,0.0784302
2450,8.11844e-05,0.0720215
2451,8.54836e-05,0.0739136
2452,7.63744e-05,0.0698853
2453,9.26276e-05,0.0769653
2454,8.48742e-05,0.0736694
2455,9.64669e-05,0.0785522
2456,0.000100626,0.0802002
2457,9.35017e-05,0.0773315
2458,0.000120938,0.0879517
2459,0.000123841,0.0889893
2460,0.000105108,0.0819702
2461,0.000101061,0.0803833
2462,9.4147e-05,0.0775757
2463,0.000124714,0.0892944
2464,0.000122709,0.088562
2465,0.000115019,0.0857544
2466,8.48814e-05,0.0736694
2467,0.000104424,0.0817261
2468,0.000134094,0.0925903
2469,0.000175829,0.106018
2470,0.00015511,0.0995483
2471,0.000176596,0.106262
2472,0.000118487,0.0870361
2473,0.000167438,0.103455
2474,0.000121668,0.0881958
2475,0.000109535,0.0836792
2476,0.00012028,0.0876465
2477,0.000116998,0.0864258
2478,0.000150172,0.0979614
2479,0.000117746,0.0866699
2480,0.000122929,0.088562
2481,0.000164472,0.102478
2482,0.000235185,0.12262
2483,0.0002505,0.126587
2484,0.000217253,0.117859
2485,0.000247669,0.125854
2486,0.000291995,0.136597
2487,0.000301872,0.138794
2488,0.000365896,0.152954
2489,0.00038233,0.156372
2490,0.000366919,0.153198
2491,0.000285523,0.135132
2492,0.000270283,0.13147
2493,0.00022708,0.120483
2494,0.000203709,0.114075
2495,0.000167376,0.103455
2496,8.61376e-05,0.0741577
2497,8.27503e-05,0.0726929
2498,9.89508e-05,0.0795288
2499,9.13112e-05,0.076355
2500,0.000108423,0.083252
2501,8.92362e-05,0.0755005
2502,0.000111157,0.0842896
2503,0.000101437,0.0805054
2504,9.82937e-05,0.0792847
2505,9.08834e-05,0.0762329
2506,9.55629e-05,0.078186
2507,9.56805e-05,0.078186
2508,9.63335e-05,0.0784302
2509,9.83528e-05,0.0792847
2510,0.000102933,0.0811157
2511,0.00011078,0.0841675
2512,0.000102334,0.0808716
2513,0.000102456,0.0809326
2514,9.14661e-05,0.0764771
2515,7.6719e-05,0.0700073
2516,8.41817e-05,0.0733643
2517,8.7289e-05,0.074707
2518,9.90501e-05,0.0795288
2519,8.51464e-05,0.0737915
2520,8.8274e-05,0.0751343
2521,8.82836e-05,0.0751343
2522,0.000120291,0.0877075
2523,7.73024e-05,0.0703125
2524,9.17629e-05,0.0765991
2525,9.20221e-05,0.0767212
2526,9.98188e-05,0.079895
2527,9.59731e-05,0.0783081
2528,9.80409e-05,0.0791626
2529,9.49877e-05,0.0779419
2530,0.00011435,0.0855103
2531,0.000133345,0.0923462
2532,0.000140169,0.0946655
2533,0.000128996,0.0908203
2534,0.000109803,0.0838013
2535,0.000128427,0.0906372
2536,0.000147494,0.0971069
2537,0.000121949,0.0883179
2538,0.000106346,0.0824585
2539,9.37919e-05,0.0774536
2540,0.000107905,0.0830688
2541,8.31972e-05,0.072937
2542,8.88758e-05,0.0753784
2543,9.56146e-05,0.078186
2544,7.29465e-05,0.0682983
2545,7.93688e-05,0.071228
2546,0.000111634,0.0844727
2547,0.000202229,0.113708
2548,0.000271227,0.131714
2549,0.000250376,0.126465
2550,0.000277592,0.133179
2551,0.000248285,0.125854
2552,0.000273803,0.132324
2553,0.000286045,0.135254
2554,0.000194488,0.111511
2555,0.000156642,0.100098
2556,0.000136702,0.0934448
2557,8.56084e-05,0.0739746
2558,4.83276e-05,0.0555725
2559,4.44524e-05,0.0532532
2560,9.52883e-05,0.0780029
2561,0.000103556,0.0813599
2562,0.000114102,0.0853882
2563,0.000132301,0.0919189
2564,0.000117432,0.0866089
2565,0.000142911,0.09552
2566,0.000132188,0.0919189
2567,0.000114577,0.0855713
2568,0.000138724,0.0941772
2569,9.83167e-05,0.0792847
2570,0.000128105,0.0905151
2571,9.48385e-05,0.0778809
2572,0.000109674,0.0837402
2573,0.000123044,0.0886841
2574,0.000129904,0.0911255
2575,0.000129375,0.0909424
2576,0.000119159,0.0872803
2577,0.000100153,0.0800171
2578,0.000140231,0.0946655
2579,0.000102055,0.0807495
2580,7.69071e-05,0.0701294
2581,0.000102945,0.0811157
2582,0.000105547,0.0821533
2583,9.03242e-05,0.0759888
2584,8.85529e-05,0.0752563
2585,7.90721e-05,0.071106
2586,0.000106413,0.0824585
2587,6.8882e-05,0.0663452
2588,0.000103892,0.0814819
2589,0.000112699,0.0848999
2590,0.00012319,0.0886841
2591,0.000114414,0.0855103
2592,9.68245e-05,0.0786743
2593,0.000127513,0.090271
2594,0.000104423,0.0817261
2595,0.00012541,0.0895386
2596,0.00012781,0.0903931
2597,9.44415e-05,0.0776978
2598,9.60136e-05,0.0783081
2599,0.000124069,0.0890503
2600,8.57902e-05,0.0740356
2601,9.20813e-05,0.0767212
2602,0.000125465,0.0894775
2603,8.47428e-05,0.0736084
2604,0.000113068,0.085022
2605,0.000118332,0.0869751
2606,0.00011505,0.0857544
2607,0.000104471,0.0817261
2608,9.50109e-05,0.0779419
2609,0.000121723,0.0881958
2610,0.000111461,0.0844116
2611,0.000146739,0.0968628
2612,0.000153446,0.0990601
2613,0.000222342,0.119202
2614,0.000238907,0.123596
2615,0.000140746,0.0948486
2616,0.000138367,0.0940552
2617,0.000151963,0.0985718
2618,0.000132373,0.09198
2619,0.000105732,0.0822144
2620,0.000136599,0.0934448
2621,0.000106409,0.0824585
2622,9.4476e-05,0.0776978
2623,0.000133466,0.0923462
2624,0.000109395,0.0836182
2625,0.000104117,0.081543
2626,9.50193e-05,0.0779419
2627,0.000106512,0.0825195
2628,0.000132386,0.09198
2629,0.000123032,0.0886841
2630,0.000130551,0.0913086
2631,0.000201291,0.113403
2632,0.000136359,0.0933228
2633,0.000114206,0.0854492
2634,0.000124467,0.0891724
2635,0.00010752,0.0828857
2636,0.000108962,0.0834351
2637,0.000122181,0.0883789
2638,0.000116987,0.0864868
2639,0.000119678,0.0874634
2640,0.000113887,0.0853271
2641,0.000111128,0.0842896
2642,0.000162906,0.102051
2643,0.000112747,0.0848999
2644,0.000101702,0.0806274
2645,0.000107448,0.0828857
2646,0.000182366,0.107971
2647,0.000105063,0.0819702
2648,0.000118931,0.0872192
2649,0.000114355,0.0855103
2650,0.000125378,0.0895386
2651,0.000103598,0.0813599
2652,0.000107621,0.0829468
2653,0.000144883,0.0962524
2654,0.000160363,0.101257
2655,0.000131124,0.0915527
2656,0.000118789,0.0871582
2657,0.000136251,0.0933228
2658,0.000138322,0.0940552
2659,0.00011012,0.0839233
2660,0.000124357,0.0891724
2661,0.000137288,0.093689
2662,9.62483e-05,0.0784302
2663,0.000136676,0.0934448
2664,7.39794e-05,0.0687866
2665,9.82289e-05,0.0792236
2666,8.93483e-05,0.0755615
2667,7.71818e-05,0.0702515
2668,9.95794e-05,0.0797729
2669,9.57715e-05,0.078186
2670,9.8276e-05,0.0792236
2671,9.97131e-05,0.079834
2672,0.000108526,0.083313
2673,0.000118968,0.0872192
2674,0.000101405,0.0805054
2675,0.000116029,0.0861206
2676,0.000157728,0.100403
2677,0.000131243,0.0916138
2678,0.000178578,0.106873
2679,0.000172098,0.104919
2680,0.000172551,0.105042
2681,0.000124009,0.0890503
2682,0.000114657,0.0856323
2683,0.000110121,0.0839233
2684,0.000117943,0.086853
2685,0.000160342,0.101257
2686,0.000147744,0.097168
2687,0.000105212,0.0819702
2688,0.000101092,0.0802612
2689,0.000113433,0.085144
2690,0.000120351,0.0877075
2691,0.000118278,0.0869141
2692,0.000145622,0.0964966
2693,0.000187594,0.109436
2694,0.000152016,0.0985718
2695,0.000140792,0.0948486
2696,0.000127445,0.090271
2697,0.000160088,0.101135
2698,0.00011311,0.085022
2699,8.60796e-05,0.0741577
2700,0.000108003,0.0830688
2701,0.000110613,0.0841064
2702,0.000129865,0.0911255
2703,8.78745e-05,0.0749512
2704,0.000152777,0.0988159
2705,0.000158919,0.100769
2706,0.000185794,0.108948
2707,0.000134682,0.0927734
2708,0.000118022,0.086853
2709,8.54954e-05,0.0739136
2710,0.000172135,0.104919
2711,0.000113997,0.0853882
2712,0.000121217,0.0880127
2713,0.000111114,0.0842896
2714,0.000143008,0.0956421
2715,0.00011147,0.0844116
2716,0.00015079,0.0982056
2717,0.000158394,0.100647
2718,0.000170308,0.10437
2719,0.00015785,0.100464
2720,0.000136384,0.0933228
2721,0.000182687,0.108093
2722,0.000130923,0.0914917
2723,0.000139054,0.0942993
2724,0.00012681,0.0900269
2725,0.000143764,0.0958862
2726,9.83365e-05,0.0792847
2727,0.000110853,0.0841675
2728,0.00013788,0.0938721
2729,0.000106638,0.0825806
2730,9.67143e-05,0.0786133
2731,8.09802e-05,0.0719604
2732,0.000104507,0.0817261
2733,0.000121871,0.0881958
2734,0.000144212,0.0958862
2735,0.00010033,0.0800171
2736,0.000113345,0.085144
2737,0.000115173,0.0857544
2738,8.46168e-05,0.0735474
2739,0.000130618,0.0913696
2740,0.000118982,0.0872192
2741,0.000135182,0.0929565
2742,0.000120131,0.0876465
2743,0.000117851,0.086792
2744,0.000154422,0.0993652
2745,0.000126382,0.0899048
2746,0.000124166,0.0891113
2747,0.000110153,0.0839233
2748,0.000161365,0.101562
2749,0.000161727,0.101685
2750,0.000164102,0.102417
2751,0.00011424,0.0854492
2752,0.000164018,0.102417
2753,0.000136835,0.0935059
2754,0.000141367,0.0950317
2755,0.000140263,0.0946655
2756,0.000118577,0.0870361
2757,0.000218555,0.118103
2758,0.000128905,0.0907593
2759,0.000115678,0.0859985
2760,0.000134803,0.0928345
2761,0.0001043,0.081665
2762,9.65175e-05,0.0785522
2763,9.83113e-05,0.0792236
2764,8.64807e-05,0.0742798
2765,0.000139457,0.0944214
2766,0.000109323,0.0836182
2767,0.000175418,0.105896
2768,0.000156484,0.100037
2769,0.000154116,0.0992432
2770,0.000163955,0.102356
2771,0.000110558,0.0840454
2772,0.00012601,0.0897217
2773,0.000131391,0.0916138
2774,0.000181343,0.107666
2775,0.000132443,0.09198
2776,0.000119084,0.0872192
2777,0.000128987,0.0907593
2778,0.000126658,0.0899658
2779,0.000123696,0.0889282
2780,0.000122914,0.088623
2781,0.000143159,0.0956421
2782,0.000145667,0.0964966
2783,0.00014496,0.0962524
2784,0.00012371,0.0889282
2785,0.000181136,0.107605
2786,0.000166958,0.103333
2787,0.000167924,0.103577
2788,0.000142332,0.0953979
2789,0.000174147,0.10553
2790,0.000116308,0.0862427
2791,0.000118417,0.0869751
2792,0.000153439,0.0990601
2793,0.000110903,0.0841675
2794,0.00010295,0.0811157
2795,0.000112962,0.0849609
2796,0.00012694,0.0900269
2797,8.97864e-05,0.0757446
2798,8.74273e-05,0.0747681
2799,0.000120755,0.0878296
2800,0.000104795,0.0818481
2801,8.0995e-05,0.0719604
2802,7.09201e-05,0.0673218
2803,0.000127905,0.0903931
2804,0.000115408,0.0858765
2805,0.000117156,0.0865479
2806,0.000110219,0.0839233
2807,0.000109202,0.0835571
2808,9.84706e-05,0.0793457
2809,0.000111819,0.0845337
2810,0.00010825,0.0831909
2811,9.83578e-05,0.0792847
2812,0.000152027,0.0985107
2813,0.000135478,0.0930786
2814,0.000147811,0.097229
2815,0.000133412,0.0923462
2816,0.000121676,0.0881958
2817,0.000129115,0.0907593
2818,0.000132003,0.0918579
2819,7.65771e-05,0.0698853
2820,0.000122537,0.0884399
2821,0.000113926,0.0852051
2822,0.000122644,0.088562
2823,7.90889e-05,0.071106
2824,0.000104338,0.081665
2825,0.000168293,0.103455
2826,8.83963e-05,0.0751343
2827,9.4797e-05,0.0778198
2828,0.000114992,0.0856934
2829,0.000139518,0.0944214
2830,0.000119003,0.0872192
2831,0.000135926,0.0932007
2832,0.000146793,0.0968628
2833,0.000179475,0.107117
2834,0.000144881,0.0962524
2835,0.000126083,0.0897827
2836,9.26989e-05,0.0769653
2837,0.000133179,0.0922241
2838,0.000199604,0.112976
2839,0.00012888,0.0907593
2840,0.000148832,0.0975342
2841,0.000217966,0.117981
2842,0.000214264,0.117004
2843,0.000130985,0.0914917
2844,0.000101478,0.0805054
2845,0.000130281,0.0912476
2846,0.000108968,0.0834351
2847,0.000130948,0.0914917
2848,0.000148586,0.0974731
2849,0.000144129,0.0960083
2850,0.000143775,0.0958862
2851,0.000199671,0.112976
2852,0.000116664,0.0863647
2853,0.000129564,0.0910034
2854,0.00016903,0.103943
2855,0.000169954,0.104248
2856,9.86384e-05,0.0794067
2857,7.7706e-05,0.0704956
2858,0.000110996,0.0842285
2859,0.000121278,0.0880737
2860,0.000112839,0.0848999
2861,9.95711e-05,0.0797729
2862,0.000107831,0.0829468
2863,0.000140607,0.0947876
2864,9.71745e-05,0.0787964
2865,7.48831e-05,0.0691528
2866,6.36293e-05,0.0637817
2867,0.000118003,0.086853
2868,9.952e-05,0.0797729
2869,0.00011339,0.085144
2870,9.95228e-05,0.0797729
2871,0.000119632,0.0874634
2872,0.000107452,0.0828247
2873,9.28714e-05,0.0770264
2874,0.000159659,0.101013
2875,9.33124e-05,0.0772095
2876,9.32429e-05,0.0772095
2877,0.000122309,0.0884399
2878,0.000113522,0.085144
2879,8.48719e-05,0.0736694
2880,0.000104122,0.081604
2881,0.000111883,0.0845337
2882,0.000142791,0.09552
2883,0.000104575,0.0817261
2884,9.9242e-05,0.0796509
2885,8.24356e-05,0.0725708
2886,0.000161153,0.101501
2887,0.000109684,0.0837402
2888,0.00011181,0.0845337
2889,0.000107768,0.0829468
2890,0.00010675,0.0825806
2891,6.61476e-05,0.0650024
2892,9.18381e-05,0.0765991
2893,0.000100774,0.0802612
2894,0.000136982,0.0935669
2895,0.000116593,0.0863037
2896,0.000121754,0.0881958
2897,0.000137415,0.093689
2898,0.000110325,0.0839233
2899,8.3952e-05,0.0730591
2900,8.24325e-05,0.0725098
2901,0.00013306,0.0922241
2902,0.000143904,0.0958862
2903,6.58918e-05,0.0648193
2904,0.000104529,0.0817261
2905,9.32747e-05,0.0772095
2906,0.000116415,0.0861206
2907,0.000154764,0.0994263
2908,0.000145112,0.0963135
2909,0.000117989,0.086853
2910,0.000100553,0.0801392
2911,0.000130563,0.0913696
2912,0.00014053,0.0947876
2913,0.000150905,0.0982056
2914,0.000165215,0.102722
2915,0.000165154,0.102722
2916,0.00014949,0.0977173
2917,9.75165e-05,0.0789185
2918,0.000139538,0.0944214
2919,0.000130673,0.0913696
2920,9.9984e-05,0.079895
2921,8.72094e-05,0.074646
2922,9.74183e-05,0.0789185
2923,0.000124203,0.0891113
2924,0.000100293,0.0800171
2925,0.00010658,0.0825195
2926,0.000159243,0.100891
2927,0.000143742,0.0958252
2928,0.00013216,0.0918579
2929,9.26029e-05,0.0768433
2930,0.00012554,0.0895996
2931,0.000130968,0.0914917
2932,7.82587e-05,0.0706177
2933,0.000111129,0.0842896
2934,0.00011505,0.0857544
2935,0.000137249,0.093689
2936,0.000144663,0.0961304
2937,0.000101365,0.0805054
2938,0.000168911,0.103943
2939,0.000112405,0.0846558
2940,6.2074e-05,0.0629272
2941,0.00012037,0.0877075
2942,0.0001375,0.093689
2943,9.48113e-05,0.0778198
2944,8.02061e-05,0.0715942
2945,7.6178e-05,0.0697632
2946,6.94051e-05,0.0665894
2947,9.24244e-05,0.0768433
2948,0.000132486,0.09198
2949,0.000108651,0.083313
2950,0.000115367,0.0858765
2951,0.000119358,0.0873413
2952,8.86434e-05,0.0752563
2953,7.77917e-05,0.0704956
2954,8.46785e-05,0.0735474
2955,9.57759e-05,0.078186
2956,9.83602e-05,0.0792847
2957,0.000111137,0.0842896
2958,0.000172769,0.105042
2959,0.000119101,0.0872192
2960,0.000135827,0.0932007
2961,0.000120576,0.0877686
