group,index,expected,actual,diff
407,1,-64.7018,-64.6322,0.0695496
407,2,15.4414,15.3511,0.0903015
407,3,160.035,159.997,0.0381775
407,4,-113.877,-113.963,0.0855103
407,5,65.6942,65.6319,0.0622711
407,6,-29.8946,-29.9688,0.0742188
407,7,-38.0762,-38.1631,0.0869141
408,0,-4.125,-4.16982,0.0448151
408,1,-54.1957,-54.3589,0.163223
408,2,85.2887,85.886,0.597229
408,3,-78.263,-78.7495,0.486572
408,4,-32.875,-33.0496,0.174576
408,5,-120.995,-121.52,0.525177
408,6,-32.2159,-32.5011,0.285217
408,7,-140.398,-141.123,0.725632
409,0,3.61328,3.6734,0.0601196
409,1,-166.499,-166.442,0.0569763
409,2,-36.9191,-36.8949,0.0242004
409,3,-33.6271,-33.8689,0.241837
409,4,-94.7485,-94.7387,0.00975037
409,5,-126.296,-126.181,0.114731
409,6,102.124,102.293,0.168488
409,7,72.8313,72.7117,0.119583
410,0,-10.9896,-11.03,0.0403748
410,1,-46.6685,-46.7198,0.0513
410,2,66.5807,66.7081,0.127472
410,3,25.181,25.2315,0.0505371
410,4,-146.191,-146.482,0.290863
410,5,124.603,124.869,0.266327
410,6,-86.7711,-87.1417,0.370529
410,7,-114.188,-114.422,0.234085
411,0,-17.9514,-18.0005,0.0490875
411,1,72.1098,71.9699,0.139908
411,2,131.529,131.712,0.1828
411,3,-146.475,-146.426,0.0498199
411,4,-33.025,-33.0696,0.0446014
411,5,-32.6427,-32.5928,0.0498505
411,6,-37.4434,-37.518,0.0746307
411,7,91.7418,91.8938,0.152039
412,0,3.875,3.89557,0.0205688
412,1,-70.1288,-70.1729,0.0440063
412,2,-12.2495,-12.3012,0.0517273
412,3,71.5063,71.3956,0.110611
412,4,48.625,48.6146,0.0103912
412,5,-61.2072,-61.2784,0.0711365
412,6,-50.8046,-50.8835,0.0788879
412,7,145.992,145.895,0.0975037
413,0,41.5746,41.837,0.262421
413,1,20.2501,20.187,0.0630951
413,2,0.763397,0.712219,0.051178
413,3,67.0267,67.0963,0.0695343
413,4,-22.1104,-22.074,0.0363922
413,5,24.4231,24.421,0.00204468
413,6,46.7238,46.807,0.0831909
413,7,75.9296,75.811,0.118561
414,0,63.9483,64.4176,0.469299
414,1,-15.8753,-15.9331,0.0578156
414,2,-99.0211,-99.436,0.414825
414,3,-128.981,-129.193,0.211929
414,4,-69.7387,-69.7682,0.0295715
414,5,43.6691,43.7434,0.0743408
414,6,-26.5807,-26.5635,0.0171661
414,7,30.5917,30.7395,0.147827
415,0,-89.0474,-89.5156,0.468277
415,1,-17.9993,-18.0995,0.100204
415,2,1.01917,0.949112,0.0700531
415,3,66.4759,66.3983,0.0776215
415,4,24.0133,23.9603,0.0529785
415,5,-99.119,-99.2146,0.0956421
415,6,-0.134521,-0.0627747,0.0717468
415,7,20.0513,20.0295,0.0217896
416,0,-74.125,-74.9303,0.805313
416,1,94.0614,94.597,0.535599
416,2,-54.3064,-54.7137,0.407303
416,3,103.568,104.117,0.549042
416,4,-78.625,-79.0425,0.417511
416,5,-47.4826,-47.8175,0.334915
416,6,-23.6425,-23.7803,0.137802
416,7,-5.23047,-5.22372,0.00674438
417,0,-48.7749,-48.9436,0.168716
417,1,-110.314,-110.345,0.030899
417,2,64.6061,64.7898,0.18367
417,3,-6.30974,-6.21768,0.0920563
417,4,11.1489,11.2213,0.0724792
417,5,135.338,135.307,0.0307922
417,6,-84.3434,-84.4815,0.138123
417,7,28.5179,28.3271,0.190765
418,0,42.4399,42.7111,0.271149
418,1,-42.8985,-43.1362,0.237717
418,2,-88.1274,-88.4495,0.322159
418,3,18.8515,18.9942,0.142624
418,4,-58.3197,-58.3902,0.0704956
418,5,49.4869,49.5098,0.0228729
418,6,18.3332,18.5772,0.243988
418,7,129.679,129.888,0.208939
419,0,-4.41373,-4.46419,0.0504608
419,1,-93.6038,-93.4957,0.108063
419,2,85.7392,85.8926,0.153381
419,3,84.699,84.6975,0.00143433
419,4,50.2883,50.2434,0.0448761
419,5,11.4833,11.5299,0.0465698
419,6,-22.5509,-22.6115,0.0605164
419,7,-102.088,-102.078,0.00975037
420,0,18.875,18.9752,0.10022
420,1,60.4956,60.5306,0.0349274
420,2,-56.5007,-56.577,0.0762634
420,3,94.8666,94.8478,0.0187836
420,4,-108.125,-108.102,0.0230865
420,5,-33.5392,-33.5937,0.0544586
420,6,32.4684,32.558,0.0895386
420,7,-31.2056,-31.1853,0.0202789
421,0,-45.0839,-45.2702,0.18631
421,1,45.6595,45.6802,0.0206909
421,2,-38.7406,-38.7839,0.0433197
421,3,31.6457,31.6051,0.0405884
421,4,-71.6072,-71.6028,0.00444031
421,5,8.20412,8.09799,0.106125
421,6,60.9997,61.1915,0.191757
421,7,109.17,109.202,0.0326996
422,0,-58.5748,-59.0245,0.449677
422,1,-108.707,-108.862,0.155182
422,2,-24.1668,-24.0765,0.0903015
422,3,193.717,193.968,0.250763
422,4,47.0223,47.1377,0.115387
422,5,-13.5962,-13.7797,0.183548
422,6,203.377,204.116,0.738937
422,7,62.5391,62.4251,0.113968
423,0,-109.587,-110.188,0.600235
423,1,-58.8197,-58.8937,0.0739746
423,2,-147.497,-147.785,0.287308
423,3,-61.6111,-61.6574,0.0463104
423,4,-61.0195,-61.0015,0.0180359
423,5,7.61884,7.73691,0.118073
423,6,-101.417,-101.555,0.137939
423,7,43.4109,43.4151,0.00413513
424,0,-2.125,-2.14809,0.0230865
424,1,5.81888,5.89856,0.0796814
424,2,96.4822,97.177,0.694733
424,3,31.6544,31.7284,0.0739594
424,4,24.375,24.5044,0.129425
424,5,-139.61,-140.372,0.761902
424,6,-5.1924,-5.28899,0.0965881
424,7,10.5048,10.5787,0.073822
425,0,56.4232,56.6848,0.261566
425,1,5.66029,5.62439,0.0359039
425,2,102.942,103.064,0.121567
425,3,-69.3268,-69.3708,0.0440369
425,4,-14.7053,-14.6833,0.0219727
425,5,-96.4884,-96.4466,0.0418549
425,6,49.0971,49.1089,0.0118103
425,7,63.7835,63.7747,0.00886536
426,0,74.281,74.7727,0.491745
426,1,-158.668,-158.8,0.131607
426,2,-29.411,-29.5047,0.09375
426,3,-2.41885,-2.52409,0.10524
426,4,8.04912,8.0625,0.013382
426,5,-59.1353,-59.2303,0.0950623
426,6,26.5914,26.7026,0.11113
426,7,-97.7361,-98.0232,0.287048
427,0,-35.4113,-35.5663,0.155014
427,1,36.6933,36.6411,0.052124
427,2,7.07825,7.15306,0.0748138
427,3,114.005,113.899,0.106094
427,4,-139.61,-139.51,0.0995483
427,5,-48.1344,-48.2478,0.113419
427,6,-39.1544,-39.2375,0.0831146
427,7,65.3481,65.3544,0.00621033
428,0,21.375,21.4885,0.113495
428,1,-174.003,-173.974,0.0288696
428,2,-102.752,-102.951,0.199356
428,3,-5.1626,-5.22127,0.05867
428,4,39.375,39.3666,0.00842285
428,5,7.96869,7.99622,0.0275269
428,6,-40.6477,-40.6543,0.00656128
428,7,16.8843,16.7651,0.119217
429,0,25.5132,25.65,0.136749
429,1,-42.9097,-42.9716,0.0618591
429,2,94.9708,95.0547,0.0839233
429,3,-18.4849,-18.5621,0.07724
429,4,75.203,75.3175,0.114487
429,5,16.4361,16.4938,0.0576782
429,6,-41.0038,-41.1206,0.116806
429,7,30.8363,30.727,0.109253
430,0,-74.4698,-75.0539,0.584137
430,1,76.044,76.3307,0.286682
430,2,-5.90857,-5.91496,0.00639343
430,3,-38.2351,-38.3289,0.093811
430,4,-0.492783,-0.49852,0.0057373
430,5,-103.215,-103.321,0.10582
430,6,-4.83902,-4.86914,0.0301208
430,7,-51.3083,-51.2507,0.0575867
431,0,30.201,30.4058,0.204773
431,1,53.933,53.8867,0.0462799
431,2,70.1688,70.347,0.178162
431,3,27.3454,27.2565,0.0889435
431,4,-107.017,-106.964,0.0531921
431,5,-9.76524,-9.86055,0.0953064
431,6,21.9455,21.9934,0.0479279
431,7,56.8986,56.9231,0.0245209
432,0,0.875,0.884506,0.00950623
432,1,-78.4109,-78.8752,0.464249
432,2,62.9037,63.4178,0.51416
432,3,-64.3603,-64.7238,0.36348
432,4,176.625,177.563,0.937881
432,5,19.3212,19.4633,0.142059
432,6,96.6607,97.3214,0.660706
432,7,48.0544,48.275,0.220566
433,0,-5.83745,-5.80901,0.0284424
433,1,58.2878,58.2267,0.0611115
433,2,-17.5046,-17.4348,0.0698547
433,3,-14.7247,-14.755,0.030304
433,4,22.6341,22.5912,0.0429535
433,5,8.4841,8.51472,0.0306244
433,6,-61.6894,-61.7465,0.0571442
433,7,84.5415,84.5675,0.0259399
434,0,74.3305,74.9206,0.590103
434,1,9.65112,9.62296,0.0281677
434,2,-88.173,-88.4403,0.267288
434,3,-46.1234,-46.1845,0.0611877
434,4,-71.0528,-71.2058,0.152969
434,5,47.088,47.216,0.127991
434,6,6.83801,6.80333,0.0346832
434,7,73.1524,73.3288,0.176437
435,0,-38.8291,-39.0141,0.184937
435,1,3.02487,2.97737,0.0475006
435,2,52.3613,52.3229,0.0383911
435,3,-99.6409,-99.5911,0.0498505
435,4,-122.093,-122.1,0.00645447
435,5,-65.9463,-65.9789,0.0325775
435,6,-56.1652,-56.3034,0.138245
435,7,-8.31233,-8.18063,0.131699
436,0,-6.875,-6.91151,0.0365143
436,1,-18.116,-18.1232,0.00717163
436,2,-41.1113,-41.1349,0.0235291
436,3,53.8081,53.7268,0.0813141
436,4,-49.625,-49.6144,0.0105896
436,5,-72.4683,-72.508,0.0396729
436,6,76.1545,76.309,0.154419
436,7,71.7437,71.7077,0.0359192
437,0,4.33125,4.41766,0.0864105
437,1,-108.658,-108.606,0.0523376
437,2,-157.44,-157.698,0.25795
437,3,98.2687,98.1376,0.131134
437,4,-54.0571,-53.985,0.072052
437,5,-189.516,-189.481,0.0349731
437,6,-4.8116,-4.65169,0.159912
437,7,61.2108,61.1278,0.0830231
438,0,85.7038,86.2782,0.574463
438,1,48.992,48.9936,0.00160217
438,2,77.838,78.0601,0.222076
438,3,-9.50801,-9.43918,0.0688324
438,4,-52.9661,-53.0128,0.0467834
438,5,77.4677,77.541,0.073288
438,6,-185.577,-186.3,0.722687
438,7,66.9511,67.0394,0.0882721
439,0,-102.023,-102.551,0.528564
439,1,32.7565,32.8386,0.0821075
439,2,-106.078,-106.295,0.217194
439,3,-12.17,-12.1471,0.0229645
439,4,51.2663,51.3219,0.0556488
439,5,-13.2545,-13.1675,0.0870209
439,6,-65.4054,-65.4695,0.0640717
439,7,-47.6312,-47.5412,0.0900421
440,0,-102.75,-103.866,1.1163
440,1,12.4401,12.4629,0.0228119
440,2,-164.098,-165.268,1.1696
440,3,-25.9153,-26.0791,0.163773
440,4,-114.25,-114.857,0.606674
440,5,-27.4592,-27.6148,0.155548
440,6,28.4645,28.7708,0.30629
440,7,71.7392,72.14,0.400848
441,0,-44.8244,-44.9703,0.145844
441,1,-135.837,-135.97,0.133438
441,2,13.4979,13.5863,0.0883942
441,3,75.3885,75.3462,0.0423279
441,4,4.60725,4.56877,0.0384827
441,5,59.6825,59.6255,0.0570374
441,6,110.594,110.707,0.112411
441,7,103.755,103.652,0.103058
442,0,-97.4454,-98.1663,0.720917
442,1,-0.823868,-0.836029,0.0121613
442,2,-66.0287,-66.2407,0.212006
442,3,-91.3043,-91.434,0.12973
442,4,41.0334,41.0934,0.0600433
442,5,5.23587,5.32397,0.0881042
442,6,75.9203,76.2772,0.356873
442,7,27.838,27.9428,0.104752
443,0,140.04,140.766,0.725845
443,1,41.8201,41.9161,0.0959778
443,2,-143.251,-143.496,0.245544
443,3,-50.3082,-50.3056,0.00262451
443,4,78.3879,78.3624,0.025528
443,5,-42.8576,-42.7153,0.142334
443,6,-101.141,-101.219,0.0782623
443,7,-109.638,-109.534,0.104004
444,0,-18.75,-18.8496,0.0995636
444,1,-41.3334,-41.2957,0.0376129
444,2,-50.6572,-50.7088,0.05159
444,3,93.8965,93.8273,0.0691681
444,4,-87.75,-87.7313,0.0187378
444,5,-43.9142,-43.9609,0.0466766
444,6,56.7018,56.829,0.127167
444,7,8.78452,8.72948,0.0550385
445,0,-18.5611,-18.7128,0.151733
445,1,140.526,140.459,0.067215
445,2,55.0445,55.2332,0.188644
445,3,-66.235,-66.1094,0.125626
445,4,9.21674,9.13548,0.0812531
445,5,46.4527,46.5181,0.0654602
445,6,-32.228,-32.2985,0.0704956
445,7,-51.8508,-51.6434,0.207352
446,0,-26.2039,-26.3338,0.129929
446,1,43.5387,43.572,0.0333862
446,2,-32.0797,-32.1134,0.0336914
446,3,39.2254,39.3846,0.15918
446,4,-15.9142,-15.9662,0.0520172
446,5,47.0251,47.0498,0.0246887
446,6,69.0287,69.2516,0.222855
446,7,44.993,45.057,0.0639496
447,0,-86.675,-87.2086,0.5336
447,1,81.8775,81.8066,0.0709076
447,2,-67.6709,-67.6821,0.0111389
447,3,9.98833,10.0639,0.075592
447,4,73.1918,73.1467,0.045105
447,5,-70.4998,-70.4242,0.0755615
447,6,84.1082,84.4046,0.296417
447,7,-85.8075,-85.6015,0.206009
448,0,61.875,62.5472,0.672226
448,1,10.7444,10.7911,0.0466919
448,2,-8.66298,-8.65831,0.00466919
448,3,0.307678,0.297836,0.00984192
448,4,45.875,46.1186,0.243591
448,5,-16.3325,-16.4293,0.0968475
448,6,110.069,110.87,0.801498
448,7,23.8044,23.94,0.135574
449,0,156.761,157.666,0.905182
449,1,-82.7542,-82.731,0.0232391
449,2,-27.2519,-27.2755,0.0235748
449,3,94.4889,94.3872,0.101746
449,4,105.427,105.366,0.0608215
449,5,101.326,101.342,0.0162354
449,6,-53.6586,-53.7268,0.0681915
449,7,38.277,38.0814,0.195618
450,0,31.5422,31.8283,0.286148
450,1,-75.7003,-75.7497,0.0494537
450,2,-5.12823,-5.02814,0.100098
450,3,21.0586,21.0269,0.031723
450,4,21.8325,21.8876,0.0550537
450,5,-31.2758,-31.3076,0.0317535
450,6,124.191,124.626,0.435791
450,7,-42.4571,-42.6607,0.203613
451,0,-108.5,-108.984,0.484894
451,1,-76.4976,-76.5196,0.0220337
451,2,-30.0203,-30.0988,0.0785065
451,3,-78.9417,-78.7955,0.146179
451,4,29.5344,29.5296,0.004776
451,5,16.3735,16.4006,0.0270538
451,6,67.9683,68.0382,0.0699158
451,7,41.651,41.6787,0.0277863
452,0,57.125,57.4283,0.303329
452,1,41.6757,41.6575,0.0181427
452,2,124.358,124.614,0.255463
452,3,11.6336,11.599,0.0345459
452,4,-108.875,-108.852,0.0232544
452,5,-57.3904,-57.4076,0.0172577
452,6,72.5584,72.606,0.0476379
452,7,45.69,45.7126,0.0225525
453,0,4.1347,4.25381,0.11911
453,1,22.7318,22.8342,0.102417
453,2,-100.708,-100.869,0.161163
453,3,182.192,182.077,0.115463
453,4,-31.3663,-31.4249,0.0585785
453,5,-111.098,-111.221,0.123199
453,6,-52.1132,-52.1881,0.0749512
453,7,99.0336,98.9141,0.119553
454,0,94.7681,95.4343,0.666214
454,1,54.1661,54.3796,0.213486
454,2,70.4406,70.682,0.241409
454,3,-43.9324,-43.9687,0.0363007
454,4,29.5169,29.5538,0.0368805
454,5,8.11555,8.21489,0.0993347
454,6,-26.8718,-27.0876,0.21582
454,7,-133.324,-133.469,0.145386
455,0,-150.782,-151.434,0.652176
455,1,-98.9041,-98.9152,0.0111237
455,2,-35.9434,-35.9673,0.0238495
455,3,38.1425,38.0756,0.0669098
455,4,76.7817,76.8275,0.0457611
455,5,-96.3939,-96.3178,0.0760956
455,6,40.4084,40.447,0.0386658
455,7,74.7942,74.7033,0.0909424
456,0,49.25,49.7851,0.535065
456,1,115.35,115.929,0.578323
456,2,-59.0183,-59.4737,0.455338
456,3,75.2642,75.6642,0.399979
456,4,123,123.653,0.653137
456,5,-33.9008,-34.1812,0.280411
456,6,-46.4505,-46.7504,0.299896
456,7,83.8673,84.3655,0.498245
457,0,1.48761,1.44687,0.040741
457,1,88.2948,88.2848,0.00991821
457,2,-34.7549,-34.8822,0.127243
457,3,61.4093,61.3779,0.0313416
457,4,88.3053,88.3651,0.0597687
457,5,-68.6972,-68.7108,0.0135651
457,6,-151.477,-151.784,0.30719
457,7,-129.352,-129.239,0.113449
458,0,-5.99657,-6.09157,0.0950012
458,1,-22.8168,-22.7432,0.0736084
458,2,-79.1944,-79.4666,0.27211
458,3,41.9358,42.1561,0.220306
458,4,-118.159,-118.381,0.221725
458,5,99.7773,100.013,0.235764
458,6,31.7923,31.9975,0.205261
458,7,-165.624,-165.948,0.323532
459,0,33.6023,33.6945,0.0922699
459,1,-108.337,-108.452,0.114868
459,2,83.4767,83.5438,0.0670471
459,3,-11.5461,-11.4485,0.09758
459,4,13.1884,13.1767,0.0116577
459,5,65.3392,65.2679,0.0712891
459,6,-81.5616,-81.8104,0.248825
459,7,147.624,147.486,0.138031
460,0,-30.75,-30.9133,0.163284
460,1,24.1758,24.2407,0.0648651
460,2,-17.5108,-17.5039,0.00692749
460,3,24.3375,24.3795,0.0419769
460,4,20,19.9957,0.00427246
460,5,27.4923,27.5059,0.0135651
460,6,60.2904,60.4035,0.113098
460,7,-115.083,-115.051,0.03125
461,0,-91.4699,-92.022,0.552063
461,1,-40.2393,-40.2318,0.00746155
461,2,-15.0764,-15.1424,0.0660248
461,3,132.361,132.317,0.0438995
461,4,-81.4072,-81.3846,0.0226746
461,5,9.22104,9.07599,0.14505
461,6,11.4987,11.5782,0.0795135
461,7,40.6794,40.5256,0.153885
462,0,-84.3781,-84.9848,0.606689
462,1,48.4238,48.5164,0.0926056
462,2,-8.45773,-8.39803,0.0597076
462,3,101.684,101.883,0.198212
462,4,-34.4011,-34.3877,0.0134277
462,5,56.6637,56.6205,0.0432129
462,6,68.9444,69.1795,0.235031
462,7,0.298691,0.385284,0.0865936
463,0,131.541,132.24,0.699326
463,1,151.169,151.22,0.0504913
463,2,-2.77539,-2.7775,0.00210571
463,3,-39.3195,-39.1983,0.121155
463,4,-76.2224,-76.1343,0.0880585
463,5,47.5249,47.4461,0.0787354
463,6,86.6245,86.6965,0.0720367
463,7,-20.9697,-21.0041,0.0343475
464,0,105.25,106.393,1.14346
464,1,49.0947,49.2921,0.197403
464,2,25.0618,25.2869,0.225098
464,3,-17.2471,-17.2902,0.0430756
464,4,1.75,1.75929,0.0092926
464,5,60.583,60.8851,0.302094
464,6,71.6103,72.1129,0.50267
464,7,54.6735,54.9893,0.315857
465,0,112.233,112.828,0.594986
465,1,64.7637,64.5776,0.186142
465,2,-43.1974,-43.4182,0.220764
465,3,-19.0861,-19.0549,0.031189
465,4,62.4082,62.4135,0.00527954
465,5,35.0446,34.9788,0.0657806
465,6,-36.2358,-36.1785,0.0573425
465,7,12.0568,12.0692,0.0123749
466,0,20.8208,20.9282,0.107422
466,1,40.2704,40.2625,0.00787354
466,2,32.9684,33.1378,0.169418
466,3,-43.8578,-43.8761,0.0182343
466,4,-67.2263,-67.3475,0.12117
466,5,67.211,67.2999,0.0889282
466,6,72.189,72.4205,0.231506
466,7,0.111511,0.167465,0.055954
467,0,49.4428,49.7226,0.279785
467,1,-71.5697,-71.4826,0.0870667
467,2,-31.0274,-30.9955,0.0318756
467,3,-34.6588,-34.7262,0.0674744
467,4,181.321,181.249,0.0723419
467,5,-78.9599,-78.9843,0.0244293
467,6,98.0804,98.2491,0.168655
467,7,34.8557,34.7974,0.0583038
468,0,170.75,171.657,0.906693
468,1,-111.287,-111.287,0.000167847
468,2,-32.7361,-32.7734,0.0373383
468,3,-30.9258,-30.8801,0.045639
468,4,-23.75,-23.7449,0.00506592
468,5,109.874,109.896,0.0225525
468,6,30.0662,30.1372,0.0710144
468,7,-25.7439,-25.8204,0.0765228
469,0,-25.4684,-25.6646,0.196121
469,1,105.862,105.875,0.0131073
469,2,95.5921,95.7162,0.124115
469,3,22.2379,22.2354,0.00247192
469,4,-59.6037,-59.7386,0.134872
469,5,-96.0095,-95.9981,0.0114288
469,6,-26.8198,-26.9467,0.126953
469,7,-29.7161,-29.6768,0.0393524
470,0,-70.5912,-71.1146,0.523361
470,1,-69.872,-70.016,0.143967
470,2,10.189,10.1963,0.0072937
470,3,-7.14673,-7.21317,0.0664368
470,4,-11.3907,-11.3691,0.0215454
470,5,-72.8394,-72.9988,0.159378
470,6,-15.4684,-15.5746,0.10614
470,7,42.4288,42.4689,0.0400238
471,0,22.4726,22.6528,0.180237
471,1,139.255,139.181,0.0734253
471,2,131.138,131.262,0.124374
471,3,6.10187,6.20482,0.102951
471,4,50.9494,50.9242,0.0252228
471,5,108.196,108.18,0.0159454
471,6,-95.51,-95.8026,0.292572
471,7,66.9046,66.9563,0.0517273
472,0,-45.5,-45.9943,0.494324
472,1,22.6845,22.6507,0.0338135
472,2,-59.2777,-59.7153,0.437622
472,3,-109.831,-110.322,0.490417
472,4,16.75,16.8389,0.0889435
472,5,153.251,154.086,0.834824
472,6,-14.4125,-14.4805,0.0679932
472,7,116.981,117.623,0.642715
473,0,-90.8498,-91.2465,0.396652
473,1,-54.7541,-54.7798,0.0257721
473,2,-39.2554,-39.3091,0.0537567
473,3,-16.0005,-16.0596,0.0590668
473,4,0.904251,0.892761,0.0114899
473,5,27.2868,27.2852,0.00157166
473,6,74.2112,74.395,0.183807
473,7,-49.2254,-49.2268,0.00138855
474,0,-5.02063,-5.10153,0.0809021
474,1,-75.7856,-76.0032,0.21756
474,2,114.371,114.827,0.455994
474,3,-10.1826,-10.2559,0.0732727
474,4,3.59703,3.59729,0.000259399
474,5,-8.85023,-8.90166,0.0514221
474,6,7.45001,7.3864,0.0636139
474,7,141.39,141.62,0.229767
475,0,-44.7041,-44.9314,0.22731
475,1,75.7232,75.7158,0.00732422
475,2,20.6526,20.7161,0.0634918
475,3,13.096,13.1757,0.0797272
475,4,-84.3964,-84.4384,0.0420532
475,5,16.6167,16.6154,0.00125122
475,6,-61.5124,-61.6383,0.12587
475,7,41.1826,41.1721,0.0105133
476,0,-126.5,-127.172,0.671722
476,1,29.2027,29.1989,0.0038147
476,2,34.4347,34.5458,0.111084
476,3,61.4973,61.5103,0.0130005
476,4,142.75,142.719,0.0305023
476,5,26.5753,26.5233,0.0519562
476,6,86.3992,86.525,0.125854
476,7,-2.53195,-2.53883,0.00688171
477,0,20.5172,20.7248,0.207581
477,1,112.916,112.848,0.0684814
477,2,119.323,119.477,0.153839
477,3,104.046,104.073,0.0267792
477,4,-85.0913,-85.0281,0.0631866
477,5,53.7884,53.671,0.117432
477,6,-66.8434,-66.9868,0.143494
477,7,-35.2237,-35.2041,0.0196228
478,0,-72.8761,-73.4001,0.524078
478,1,1.55269,1.56271,0.010025
478,2,62.2,62.3344,0.134384
478,3,4.63812,4.6329,0.00521851
478,4,-9.60788,-9.6264,0.0185242
478,5,-11.3519,-11.3922,0.040329
478,6,-34.1212,-34.287,0.165802
478,7,65.7259,65.7505,0.0246277
479,0,-146.943,-147.766,0.822906
479,1,53.2037,53.1055,0.0982208
479,2,-7.74312,-7.8336,0.0904846
479,3,55.16,55.1443,0.0157776
479,4,39.2941,39.3307,0.0365448
479,5,23.9006,23.8494,0.0511932
479,6,-36.3643,-36.3363,0.0279999
479,7,0.369659,0.339828,0.0298309
480,0,15.25,15.4157,0.16568
480,1,-107.478,-108.022,0.543335
480,2,-0.210083,-0.189545,0.0205383
480,3,104.886,105.392,0.506683
480,4,74,74.3929,0.392944
480,5,-11.307,-11.4167,0.109695
480,6,36.0766,36.3376,0.261078
480,7,0.463684,0.358932,0.104752
481,0,-63.8609,-64.192,0.3311
481,1,-10.03,-10.2007,0.170685
481,2,-92.1248,-92.2579,0.133133
481,3,-72.065,-71.9302,0.134842
481,4,-79.7174,-79.735,0.0176544
481,5,160.91,160.883,0.0272675
481,6,49.531,49.7131,0.182129
481,7,52.4023,52.4773,0.0750122
482,0,-58.4919,-58.9287,0.436752
482,1,39.6072,39.5772,0.030014
482,2,-35.8161,-35.9321,0.115921
482,3,-38.4027,-38.5048,0.102142
482,4,38.4027,38.4683,0.0656128
482,5,5.00183,4.98799,0.0138397
482,6,31.7619,31.9182,0.156235
482,7,106.45,106.622,0.171631
483,0,40.643,40.8241,0.181076
483,1,-84.0585,-83.9634,0.0951843
483,2,-111.12,-111.337,0.217285
483,3,28.6455,28.5661,0.0794373
483,4,-13.606,-13.5572,0.0487976
483,5,-42.5072,-42.4583,0.0489197
483,6,-138.999,-139.154,0.155228
483,7,8.70511,8.68848,0.0166321
484,0,-85.75,-86.2053,0.455338
484,1,-54.0574,-54.0651,0.00775146
484,2,61.1078,61.2307,0.122849
484,3,-124.377,-124.453,0.0755768
484,4,162.5,162.465,0.0347137
484,5,-115.529,-115.428,0.100189
484,6,31.2433,31.2592,0.0159149
484,7,59.8114,59.8263,0.0148468
485,0,-12.6248,-12.7101,0.0852966
485,1,97.5176,97.5481,0.0305023
485,2,107.267,107.539,0.272141
485,3,13.2688,13.2939,0.025116
485,4,109.732,109.73,0.00178528
485,5,-17.4695,-17.4969,0.02742
485,6,-38.0348,-38.0501,0.0152435
485,7,-3.23407,-3.13254,0.101532
486,0,-22.3147,-22.4404,0.125626
486,1,-26.6685,-26.6982,0.0296783
486,2,-9.48807,-9.481,0.00706482
486,3,-59.4185,-59.4923,0.0738678
486,4,0.599579,0.577225,0.0223541
486,5,-3.73662,-3.67543,0.0611877
486,6,32.0661,32.1685,0.102356
486,7,-72.769,-72.9504,0.181396
487,0,9.80696,9.80385,0.00311279
487,1,26.6783,26.7632,0.0848541
487,2,-73.284,-73.4982,0.214203
487,3,-30.2345,-30.2395,0.00492859
487,4,-5.96442,-6.03117,0.0667572
487,5,14.7122,14.901,0.188797
487,6,-84.2362,-84.2418,0.00563049
487,7,-148.146,-148.045,0.101013
488,0,-77.625,-78.4683,0.843338
488,1,60.0268,60.3755,0.348694
488,2,45.4878,45.7895,0.301697
488,3,37.4354,37.6658,0.230392
488,4,142.875,143.634,0.758667
488,5,5.80806,5.81732,0.00926208
488,6,-44.6838,-45.0348,0.351059
488,7,-41.1105,-41.3017,0.191238
489,0,42.2878,42.5361,0.248367
489,1,34.1831,34.2092,0.0261383
489,2,4.14148,4.16971,0.0282288
489,3,113.774,113.724,0.0494995
489,4,-100.615,-100.447,0.167328
489,5,-4.72635,-4.76566,0.0393066
489,6,33.9803,33.9574,0.0229187
489,7,33.6608,33.5437,0.117081
490,0,-11.5833,-11.6624,0.0791168
490,1,-34.5516,-34.5701,0.0185089
490,2,-43.906,-43.9994,0.093338
490,3,18.6215,18.543,0.0785675
490,4,-95.1039,-95.2214,0.117477
490,5,-97.4842,-97.6725,0.188278
490,6,126.527,127.032,0.505249
490,7,-8.39999,-8.37613,0.0238647
491,0,67.2879,67.6904,0.402481
491,1,-223.982,-223.999,0.0173035
491,2,-146.733,-146.939,0.205475
491,3,-77.282,-77.3547,0.0727539
491,4,132.674,132.629,0.0450745
491,5,-27.2219,-27.2905,0.0686035
491,6,149.66,150.13,0.470566
491,7,91.1646,91.0863,0.0783081
492,0,18.125,18.2212,0.0962372
492,1,-29.0051,-28.9759,0.0292053
492,2,32.4046,32.4399,0.0352783
492,3,7.61967,7.62544,0.00576782
492,4,53.625,53.6135,0.0114594
492,5,16.1719,16.1823,0.010376
492,6,-32.4996,-32.5745,0.0749512
492,7,-39.6334,-39.6483,0.0149384
493,0,37.8138,37.9747,0.160919
493,1,-67.0176,-66.8325,0.18515
493,2,-81.3985,-81.3185,0.0799866
493,3,-25.5101,-25.6551,0.14502
493,4,-11.0786,-11.084,0.00541687
493,5,-198.12,-198.059,0.0605774
493,6,195.998,196.248,0.250778
493,7,107.35,107.216,0.133453
494,0,7.63925,7.70158,0.0623322
494,1,-8.18983,-8.23288,0.043045
494,2,-19.2233,-19.2451,0.0218201
494,3,-55.777,-55.9245,0.147415
494,4,72.5416,72.7227,0.181137
